year,stusps,fips,pop_tot,violent_arrest_per1000,pop_pct_pov
2016,MO,2939,13932,5.769092736147,23.25291486397301
2016,MO,2941,7615,3.8739330269205516,15.353260869565217
2016,MO,2943,82053,1.1726837802666843,10.99137665916276
2016,MO,2949,20494,3.7352395823167757,9.494817349300593
2016,MO,2951,76603,2.24474949355176,12.649451024707375
2016,MO,2953,17613,2.488692064573516,13.332085594859317
2016,MO,2957,7590,1.800614844093105,20.557208547470925
2016,MO,2959,16508,2.8723447217510696,18.22980603977412
2016,MO,2961,8257,2.195107181785152,16.291009266215877
2016,MO,2963,12706,1.0118953925029794,14.179431072210066
2016,MO,2965,15578,2.696109898574913,22.392156862745097
2016,MO,2967,13467,4.046929531447241,20.503488019411584
2016,MO,2971,102063,1.523218852221527,11.960004364603067
2016,MO,2973,14875,1.9439775910364145,14.272933727892093
2016,MO,2977,285449,2.1361959579469536,18.689727501617007
2016,MO,2985,9267,1.1330527678860474,25.205930807248766
2016,MO,2987,4537,1.285724781426787,13.897691263014941
2016,MO,2989,10148,1.3401655498620417,18.18085668958223
2016,MO,2991,40265,2.48509872097355,22.72899845604799
2016,MO,2993,10220,1.4982876712328765,21.820423258680915
2016,MO,2995,683643,1.6595031212309532,17.209305092635972
2016,MO,2999,222453,1.1572981458755083,10.948998004645222
2016,MO,29103,3997,0.2814610958218664,20.097161851188954
2016,MO,29105,35505,4.018213397174106,19.190877313620998
2016,MO,29107,32789,0.9541527428623711,12.192233372810572
2016,MO,29109,38204,1.703573796810107,18.13262967109121
2016,MO,29111,10146,1.4784151389710232,13.782493368700266
2016,MO,29113,54286,0.9312110698509936,13.75532789949899
2016,MO,29115,12319,2.785331601591038,18.36584166530077
2016,MO,29117,15057,3.777312877731288,17.846532859937685
2016,MO,29119,22720,2.5564847417840375,20.712147612026985
2016,MO,29121,15399,3.176613199991341,18.817382101990876
2016,MO,29125,8987,2.281072660509625,18.875366238449402
2016,MO,29127,28858,4.432624113475177,17.274850386804847
2016,MO,29129,3702,3.7817396002160995,14.624724061810154
2016,MO,29131,25011,1.8766742633241373,19.306067852944757
2016,MO,29133,14112,2.1967120181405897,30.459490176976782
2016,MO,29135,15840,1.146885521885522,12.30886321178994
2016,MO,29137,8642,1.6344596158296691,15.671290853515165
2016,MO,29141,20182,2.6291992864929146,24.24456796361799
2016,MO,29145,58741,2.3305697894145485,14.369867285768736
2016,MO,29149,10922,1.8006470121467377,26.348372572929367
2016,MO,29151,13704,2.4354203152364273,6.871138241643713
2016,MO,29153,9450,7.380952380952381,27.221212445204745
2016,MO,29155,17599,4.712834619614082,29.121609899959523
2016,MO,29157,19152,4.418598579782791,7.903268668615467
2016,MO,29159,42193,4.640580191026948,16.940948693126813
2016,MO,29161,44833,1.8842874862169656,20.633362855159536
2016,MO,29163,18475,1.5381145692377087,15.162969389019704
2016,MO,29169,53302,1.389879053944192,14.589582140812821
2016,MO,29173,10225,0.556234718826406,12.576869668716522
2016,MO,29177,22921,3.141224204877623,16.051627783198793
2016,MO,29179,6530,2.318967403194049,19.640321817321343
2016,MO,29181,13936,9.202784156142364,23.927178153446036
2016,MO,29185,9444,1.9740424759484478,22.396856581532415
2016,MO,29186,17937,3.6841909646726503,14.473014975981915
2016,MO,29187,66230,1.1663898535406916,16.81360626942305
2016,MO,29197,4396,2.331665150136488,22.08033433944741
2016,MO,29199,4893,1.0729613733905579,16.445567487892188
2016,MO,29201,38994,4.455320542410864,19.552750792112917
2016,MO,29209,31197,2.581609178397331,13.44485950950138
2016,MO,29215,25690,1.35266640716232,26.17999002825328
2016,MO,29217,20836,10.546650028796314,17.433112450799662
2016,MO,29219,33290,3.1751276659657552,13.642143505903723
2016,MO,29221,25002,4.3046556275497965,19.81112099267353
2016,MO,29223,13341,3.1388201783974217,22.97979797979798
2016,MO,29225,37075,1.9706675657451111,18.7430447362564
2016,MO,29229,18378,1.7650179562520405,25.260358962995788
2016,MO,29510,316030,29.74084738790621,26.71998747439427
2016,MT,301,9317,2.830846839111302,16.98580761432755
2016,MT,303,13214,3.582059431915645,27.79700115340254
2016,MT,305,6609,4.707385551688774,28.562634656817483
2016,MT,307,5692,9.486999297259311,8.342189160467587
2016,MT,309,10340,1.8052869116698906,10.800272931084901
2016,MT,3011,1295,0.7722007722007722,12.688342585249801
2016,MT,3013,82049,5.121939328937586,14.653768075988072
2016,MT,3017,11980,4.02754590984975,11.21454672002784
2016,MT,3019,1787,2.3782876329043092,4.783599088838269
2016,MT,3021,9431,5.752306224154385,15.280420911228031
2016,MT,3025,2913,2.0168211465842774,6.939063050369848
2016,MT,3027,11429,4.713885729285152,14.01478051820853
2016,MT,3029,94696,2.3641442088366986,13.76784473079185
2016,MT,3031,97958,1.1586598338063252,13.463920800465878
2016,MT,3033,1061,2.591894439208294,6.691800188501413
2016,MT,3035,13695,4.828404527199708,33.33333333333333
2016,MT,3037,730,8.21917808219178,16.301369863013697
2016,MT,3039,3212,4.35865504358655,14.44866920152091
2016,MT,3041,16529,10.088329602516788,22.037811193610786
2016,MT,3043,11601,3.8035514179812084,8.547834490028992
2016,MT,3045,1981,3.281171125694094,12.569409389197375
2016,MT,3047,29311,3.511906792671693,21.436960276338514
2016,MT,3049,65989,3.8188182878964674,12.071692145492884
2016,MT,3053,19268,1.9300134938758564,17.896504670935236
2016,MT,3055,1678,2.6817640047675804,10.862818125387957
2016,MT,3057,7810,2.0486555697823303,11.286157024793388
2016,MT,3059,1960,6.25,15.26125193998965
2016,MT,3061,4223,1.6575893914278947,20.839328537170264
2016,MT,3063,113101,3.8365413804180926,16.064399414550774
2016,MT,3065,4778,11.249476768522394,16.98717948717949
2016,MT,3067,15843,4.536703907088304,12.107537816194228
2016,MT,3069,445,2.247191011235955,15.505617977528091
2016,MT,3073,6166,2.939506973726889,20.190726734626768
2016,MT,3075,1648,10.315533980582526,7.711442786069651
2016,MT,3077,6928,4.330254041570439,10.485546948800302
2016,MT,3079,1414,2.6520509193776522,18.318965517241377
2016,MT,3081,41130,2.2368101142718206,17.54776524696039
2016,MT,3083,11392,5.27782654494382,8.620386643233743
2016,MT,3085,11230,10.984607556290548,26.896802987521635
2016,MT,3087,9348,2.2197261446298677,19.69153904637776
2016,MT,3089,11375,1.9725274725274724,22.296753420982025
2016,MT,3091,3645,14.266117969821675,11.005851212036779
2016,MT,3095,9342,3.8937058445728967,7.276843467011643
2016,MT,3097,3634,3.37094111172262,11.838092597726645
2016,MT,3099,6067,4.903576726553486,10.564205591829902
2016,MT,30101,5114,13.101290574892452,16.86230248306998
2016,MT,30105,7576,5.345828933474129,9.57962813257882
2016,MT,30107,2109,2.9634898055950685,17.59036144578313
2016,MT,30109,1143,0.6561679790026247,13.155473781048757
2016,MT,30111,155344,3.6526461702200703,10.416405160966393
2016,NE,315,437,0,8.009153318077804
2016,NE,3111,5353,0.37362226788716607,7.504761904761905
2016,NE,3113,11279,5.598267323597583,13.965267727930536
2016,NE,3115,2006,0.4985044865403788,12.512716174974567
2016,NE,3121,6594,1.3396016580729957,9.993821439604572
2016,NE,3123,8205,5.301645338208409,8.699450823764353
2016,NE,3125,25463,3.490358559478459,7.029288702928871
2016,NE,3127,8657,0.5775672865888876,10.385476836024992
2016,NE,3129,4061,1.5082491997045062,9.82233502538071
2016,NE,3131,5781,6.6165023352361185,8.043554618897085
2016,NE,3133,10090,6.0621076973901555,10.012062726176115
2016,NE,3137,10499,0,11.9520748100526
2016,NE,3139,9055,0.8972943125345113,12.426702751465946
2016,NE,3143,20697,3.0331824794790445,16.00488997555012
2016,NE,3145,9082,5.353996916978639,15.983915556672532
2016,NE,3147,23924,2.6359513459287744,15.240403009820175
2016,NE,3149,1932,3.4937888198757765,10.45958795562599
2016,NE,3151,5809,2.883456705112756,11.852502194907814
2016,NE,3153,36679,4.814744131519398,11.77296598983346
2016,NE,3155,543253,2.6528155389845987,14.195960037041777
2016,NE,3157,1823,12.068019747668679,8.473625140291807
2016,NE,3159,5676,4.580690627202255,10.130538701967271
2016,NE,3165,4850,5.154639175257732,15.620376241809343
2016,NE,3171,1968,1.016260162601626,7.284079084287201
2016,NE,3173,1977,4.046535154274153,5.782137325761487
2016,NE,3179,61105,6.218803698551674,14.827040093356672
2016,NE,3181,9118,2.316845799517438,8.994294663832642
2016,NE,3189,10360,1.2427606177606176,9.744094488188976
2016,NE,3191,669,0,16.22464898595944
2016,NE,3195,7354,6.880609192276312,11.722322294582236
2016,NE,31101,8103,6.648772059730964,12.789098637329666
2016,NE,31105,3713,3.8859605247970452,10.334429824561404
2016,NE,31111,35777,9.943539145260923,12.042320153682944
2016,NE,31119,35125,2.7425860023724784,14.904185280978133
2016,NE,31121,7793,2.236439295338307,10.005314908317832
2016,NE,31123,4843,0.8672310551311171,12.347266881028938
2016,NE,31125,3607,3.1420386285925517,12.42165242165242
2016,NE,31127,7101,5.717504576820167,10.840808879428312
2016,NE,31131,15890,5.328298720369205,10.774670523947284
2016,NE,31135,2911,5.3246307110958435,6.7595818815331015
2016,NE,31139,7179,1.1491851232762225,6.572367481068723
2016,NE,31141,32703,2.8399535210836926,8.728008718667288
2016,NE,31143,5242,1.8122853872567724,8.143385934151569
2016,NE,31145,10884,4.16896361631753,11.77930507827415
2016,NE,31147,8149,2.1562680784671215,18.010012515644554
2016,NE,31149,1407,0.7107320540156361,10.421286031042127
2016,NE,31151,14356,3.5176929506826413,11.92391549507556
2016,NE,31153,172460,2.137089759944335,6.21813039472835
2016,NE,31155,20946,1.2810719628250418,9.182438646594704
2016,NE,31157,36599,2.474452853903112,13.452197107960128
2016,NE,31161,5259,9.7927362616467,16.808346213292115
2016,NE,31167,6022,2.8644968449020256,9.506337558372248
2016,NE,31173,6989,9.777269041827633,31.493317838466005
2016,NE,31175,4240,3.891509433962264,12.794047047527604
2016,NE,31177,20338,3.139794613882528,9.183315807921485
2016,NE,31179,9414,0.7701295942213725,12.11750305997552
2016,NE,31183,805,0.6211180124223603,5.093167701863354
2016,NV,321,24148,5.273038484898679,16.258549354048803
2016,NV,323,2070153,2.272872799471558,15.028579872449905
2016,NV,325,47426,7.693564711339771,10.932721712538227
2016,NV,327,52029,2.900305598800669,10.539359169496155
2016,NV,329,1069,3.0402245088868103,11.875589066918002
2016,NV,3211,1730,10.693641618497109,10.782608695652174
2016,NV,3213,17091,4.688139956702358,11.853742506084169
2016,NV,3215,5907,25.22431014051126,12.933538356398428
2016,NV,3217,5155,7.807953443258971,12.71095919675283
2016,NV,3219,51897,4.683957325728525,15.26149553355165
2016,NV,3221,4519,7.587013561786741,21.20324470482199
2016,NV,3223,43198,2.971518041660178,17.23523063206795
2016,NV,3227,6690,4.484304932735426,16.423982869379014
2016,NV,3229,3941,11.672164425272774,7.235668789808917
2016,NV,3231,439914,1.8976010083789105,14.964420837514153
2016,NV,32510,54412,14.261559950011026,16.67111534795043
2016,NH,331,60392,1.6313870590927155,10.315495140397864
2016,NH,333,47416,1.2384201584393062,10.068962572325301
2016,NH,335,76320,0.8945006902899217,10.920094483346613
2016,NH,3313,147715,0.4963104627153641,8.604267433378892
2016,NH,3315,300365,0.2667468865261551,5.118422289990193
2016,NH,3317,125913,1.116524152870453,10.133895426733003
2016,NH,3319,43051,1.8126979986170249,9.0096903805247
2016,NJ,345,450236,0.1689958155278565,6.492276154581917
2016,NJ,3413,792586,0.5040462486089837,17.187568684337773
2016,NJ,3415,291286,0.3294314278289995,8.10148012164238
2016,NJ,3417,668526,0.8020227738682967,17.40823548797209
2016,NJ,3419,125708,0.14233666228765984,4.530176461865453
2016,NJ,3423,831852,0.22520747165876345,8.935018162934663
2016,NJ,3427,498215,0.08463108032518195,4.581700505183274
2016,NJ,3431,507204,0.8560411589813961,16.782810336085106
2016,NJ,3433,64504,1.4992818649906183,13.765579715882998
2016,NJ,3435,331686,0.2186209653513067,5.157413248250033
2016,NJ,3439,550436,0.42958630997053704,10.754689908648416
2016,NM,351,674777,4.944843506323818,18.71440708240896
2016,NM,353,3547,1.691570341133352,22.86602600339174
2016,NM,355,65610,5.478077528831987,22.22709338009645
2016,NM,356,27373,2.7569746343720696,27.359006405249183
2016,NM,357,12716,2.2620875969135694,21.43499959093512
2016,NM,359,50544,3.074878653582357,21.64156412803308
2016,NM,3511,1977,3.4142640364188166,19.95895330938943
2016,NM,3513,213825,3.9883932272567844,27.61333850849829
2016,NM,3515,56369,3.493719952456137,13.72186191904856
2016,NM,3517,28879,1.7260346219105178,21.528121683763707
2016,NM,3519,4469,8.98251446472525,14.158829676071056
2016,NM,3523,4531,3.8622820569410727,24.315765663876952
2016,NM,3525,68930,2.3193031367676094,15.826269597179508
2016,NM,3527,19726,2.596685705273356,17.967591882635585
2016,NM,3528,17895,6.021234981838503,5.078937018933647
2016,NM,3529,24627,6.451252690136842,29.49447468250041
2016,NM,3531,74346,7.304809045992163,38.09607768675745
2016,NM,3533,4598,3.3710308829926054,22.531535450195737
2016,NM,3535,65333,3.6770203301665196,24.847109566113044
2016,NM,3537,8555,2.649522696278979,19.27512355848435
2016,NM,3539,39924,2.966887085462379,23.408121545566967
2016,NM,3541,19618,3.0187696106750037,25.862068965517242
2016,NM,3543,138117,1.011405603164764,14.403087991710873
2016,NM,3545,122537,4.863837045137387,20.58073912251957
2016,NM,3547,28350,6.4109347442680775,30.117971046853487
2016,NM,3549,147320,1.8467734636618698,15.554357666604467
2016,NM,3553,17324,3.0196548141306856,22.52818991097923
2016,NM,3555,32961,1.7517408584321654,21.883013798998658
2016,NM,3557,15599,2.5909780541487697,31.12282836476712
2016,NM,3559,4292,1.805684995340168,16.923925027563396
2016,NM,3561,75993,2.732488518679352,23.2316264978766
2016,NY,361,307891,1.29045078231641,12.923933362091985
2016,NY,3623,48713,5.744103216800443,13.751937984496124
2016,NY,3625,46480,1.2611671174493895,15.852524106636414
2016,NY,3627,295905,0.6525743059427856,9.153345937893892
2016,NY,3635,54297,3.92286866677717,16.70027705007633
2016,NY,3637,59053,3.7522790261855166,12.453375045120923
2016,NY,3645,117966,2.258740191703927,14.578039560755299
2016,NY,3661,1634989,31.509845020364054,17.623616970493902
2016,NY,3663,213374,2.3428011713838477,13.619868017686777
2016,NY,3669,109450,1.436402793186713,10.285207346307027
2016,NY,3673,41938,2.158742270335574,15.57806943485046
2016,NY,3679,99408,0.6295603304898332,5.159810368557884
2016,NY,3693,154845,3.3412444702767283,11.964956692887297
2016,NY,3699,35036,1.2487156068044296,12.380564518655431
2016,NY,36117,91874,0.9520889720946322,11.89981200928895
2016,NY,36119,969229,0.15304260740581777,9.791088206496799
2016,NC,371,156372,3.203365478900741,18.47329146850942
2016,NC,373,37211,3.45327994410255,17.356475300400533
2016,NC,375,10868,1.0305483989694515,19.454274539020304
2016,NC,377,25883,7.11374261098018,22.80344297060169
2016,NC,379,26992,0.9231130211420666,19.9261714630104
2016,NC,3711,17633,0.39698292973402144,16.69328010645376
2016,NC,3713,47513,4.2542742687966095,17.484303501117378
2016,NC,3717,34454,3.2047560999206675,28.129971130619218
2016,NC,3719,119167,0.769365066077591,15.23416001287012
2016,NC,3721,250112,1.1174348730478425,14.765469573599688
2016,NC,3723,89082,1.4424911878942996,19.864363552051937
2016,NC,3725,192296,1.283611376905049,11.712179638519451
2016,NC,3727,81623,2.2159807897283854,17.57633777600955
2016,NC,3729,10228,3.6419632381697302,10.363707469691045
2016,NC,3731,68537,1.2731392219843711,13.149389159055866
2016,NC,3735,155461,1.3484089257112717,15.883373147027063
2016,NC,3737,68778,2.9006368315449707,13.555594911301986
2016,NC,3739,27226,3.1495629177991624,19.534623976172742
2016,NC,3741,14556,4.7574883209672985,24.43138078242004
2016,NC,3743,10730,9.715750232991612,16.212419218881706
2016,NC,3747,57015,1.9801806542138036,22.986828249986143
2016,NC,3749,104190,2.9962742891046954,15.162847284548953
2016,NC,3751,325841,6.097298989384393,17.56179296574441
2016,NC,3753,24864,16.95222007722008,9.995949777237747
2016,NC,3755,35187,2.0167756760816697,8.234152467391615
2016,NC,3757,164058,1.4232771336966195,16.244261756816197
2016,NC,3759,41568,6.290896843725943,13.924634584567572
2016,NC,3761,59121,0.9390910167284046,27.62228167661384
2016,NC,3763,294618,4.1033360713421,17.3560787264094
2016,NC,3765,54669,1.5132391799241383,25.68413187634258
2016,NC,3767,364691,5.280269232491799,19.523341010771908
2016,NC,3769,62989,1.0716156789280666,16.267341276317936
2016,NC,3771,211753,1.6306877838945861,17.161285994278295
2016,NC,3777,58341,3.693800243396582,16.46988627117725
2016,NC,3781,511815,2.2433235967423126,17.55352248538465
2016,NC,3783,52849,1.7691914700372762,26.787692666524134
2016,NC,3785,126620,1.9864461342900768,18.252962114193767
2016,NC,3787,59577,1.9934656978759075,16.701139292011394
2016,NC,3789,110905,1.051012127496506,13.283395527494685
2016,NC,3791,24285,1.8829430812136185,24.39446366782007
2016,NC,3793,51853,3.3026054423080633,22.889488084380822
2016,NC,3797,167493,3.9326270351596784,13.33092202429394
2016,NC,3799,41227,3.6990321876440198,23.08185167387474
2016,NC,37101,182155,0.9424861871953634,14.58664149686303
2016,NC,37103,10074,0.3970617431010522,22.75896414342629
2016,NC,37105,59540,2.0112529392005376,18.28883786284657
2016,NC,37107,58343,13.28565551994241,22.09648600357356
2016,NC,37109,79783,4.570209192434478,15.062618595825427
2016,NC,37111,45013,3.021349387954591,20.02954209748892
2016,NC,37113,33991,1.4317515420748625,18.372258869673736
2016,NC,37115,21130,0.5679129200189305,16.629291872228038
2016,NC,37119,1011774,2.669337882438832,14.150483342397466
2016,NC,37121,15263,0.5077638734193801,18.042690293999197
2016,NC,37123,27475,1.259326660600546,21.853881964258896
2016,NC,37125,93070,0.7492778996201467,14.647452616936185
2016,NC,37127,94385,2.241263618865992,17.41086918806384
2016,NC,37129,216430,2.7265166566557317,17.696548965832477
2016,NC,37133,185755,2.2242949747973313,13.869375907111756
2016,NC,37135,139807,1.7094995243442745,14.46605544303406
2016,NC,37137,12892,9.308098045299412,14.54351570830941
2016,NC,37139,39909,3.5121568234399927,17.37265558397272
2016,NC,37143,13470,1.9116555308092056,16.501008893206787
2016,NC,37145,39196,3.8683794264720888,18.45225766362883
2016,NC,37149,20324,0.590434953749262,14.517258629314659
2016,NC,37151,142588,1.1583998165587446,16.859578031523444
2016,NC,37153,45710,7.139210967694888,25.837698699421964
2016,NC,37155,134576,1.6273332540720484,30.76717598033978
2016,NC,37157,91898,1.8819778450020674,19.38107145228032
2016,NC,37159,138694,1.210498571595663,17.957586712189173
2016,NC,37163,63713,3.658986392102083,24.170706508781688
2016,NC,37165,35711,4.88644955335891,31.48849227810829
2016,NC,37167,60610,2.2498537595056325,17.137447548869105
2016,NC,37169,46453,6.008223365552279,15.379582579111508
2016,NC,37171,72767,2.9189055478444903,17.850817866157215
2016,NC,37173,14234,8.283623079183005,23.42387419585418
2016,NC,37175,33062,3.11157824693001,14.355291913830785
2016,NC,37177,4128,7.994186046511628,25.26521496370743
2016,NC,37179,217614,1.7306271455520967,9.673047997354953
2016,NC,37183,998576,0.39646779594788134,10.77668211078765
2016,NC,37185,20324,2.1016672758455877,24.176735985064564
2016,NC,37189,52745,1.3580733519265984,31.326346988461946
2016,NC,37191,124447,3.1305160697592815,21.813283238994487
2016,NC,37193,68888,3.211734990128905,21.080450606074027
2016,NC,37195,81617,6.216535770734038,22.53628437960581
2016,NC,37197,37819,5.596834042853239,18.97342866289617
2016,NC,37199,17599,1.0985472659431403,21.32314937115948
2016,ND,383,11033,5.49487899936554,9.766555502620296
2016,ND,385,6802,1.6906792119964718,33.53028064992615
2016,ND,387,936,2.5946275946275947,11.004273504273504
2016,ND,3811,3238,1.7647577869937352,7.641300915693085
2016,ND,3815,90560,3.933856007067138,7.737221253556024
2016,ND,3821,5160,0.5813953488372093,8.560870457811538
2016,ND,3823,2369,5.804136766568172,9.388646288209609
2016,ND,3829,3426,1.926444833625219,11.954909522396914
2016,ND,3831,3345,1.8535127055306428,9.352078239608803
2016,ND,3833,1895,3.95778364116095,9.495387954422139
2016,ND,3835,69793,2.1049258651883553,17.683217309790543
2016,ND,3837,2369,2.8493035035880117,13.571736320551487
2016,ND,3841,2639,11.936339522546419,8.346774193548386
2016,ND,3843,2419,3.2038032244729227,7.0276973956180235
2016,ND,3845,4111,0.8817805886645584,9.592805395953036
2016,ND,3847,1939,1.224858174316658,6.985491671144546
2016,ND,3853,10718,7.848945698824408,12.809411764705883
2016,ND,3859,29633,8.082205649107413,8.676050521388994
2016,ND,3861,9675,3.888888888888889,11.751152073732719
2016,ND,3865,1768,3.959276018099547,4.107244723331432
2016,ND,3869,4373,3.601646466956323,18.268542809444316
2016,ND,3871,11578,6.2726723095526,10.952123830093592
2016,ND,3873,5457,2.2906358805204325,9.183481048463134
2016,ND,3881,3889,3.5998971457958344,5.785340314136125
2016,ND,3883,1395,5.376344086021506,16.930835734870318
2016,ND,3885,4431,0.4513653802753329,37.95250172930597
2016,ND,3887,665,1.1278195488721805,10.075187969924812
2016,ND,3891,1969,2.877941425427459,6.1466942148760335
2016,ND,3893,21108,7.532689027856736,10.799180327868852
2016,ND,3895,2292,1.2465719272001996,14.057649667405764
2016,ND,38101,68954,1.6322475853467528,7.3450316997686365
2016,ND,38103,4179,3.1107920555156734,5.220785557453037
2016,ND,38105,31643,7.331795341781753,9.81458110863023
2016,OH,391,28111,1.5749253769957408,24.47843222330694
2016,OH,397,99175,1.7791222026160267,19.60343203934289
2016,OH,3915,44059,1.6728904957657045,16.653521388141414
2016,OH,3927,41854,1.739379748650069,15.19570411606769
2016,OH,3939,38488,2.3665384881867935,13.604413676029814
2016,OH,3971,43109,1.456528188642987,20.73812881993418
2016,OH,3977,58704,0.6535912553255584,12.87546987619409
2016,OH,3979,32717,2.2484488186569673,23.00503011861144
2016,OH,3985,229266,0.2887319906633717,8.505791864409778
2016,OH,3997,43537,2.6198980177779823,10.608672936259143
2016,OH,39105,23345,5.179397878700401,22.76158250910984
2016,OH,39107,40886,1.3615092370656618,8.305210918114144
2016,OH,39131,28298,4.381935119089689,20.682318150672586
2016,OH,39147,55711,1.4949599591770797,15.553534549726217
2016,OH,39149,48949,3.0728260987125857,9.538818845388187
2016,OH,39157,92579,0.5687887613480607,13.56825779580205
2016,OH,39169,115747,0.9625631170004257,12.696951551929075
2016,OH,39171,37270,1.5600444631837174,14.399376843042342
2016,OH,39175,22359,1.2774497965025269,11.10049588280788
2016,OK,401,22161,3.9935020982807634,30.10590705742719
2016,OK,403,5784,1.8585753803596126,12.455064495665045
2016,OK,405,13847,1.065212681447245,21.99689263226756
2016,OK,407,5479,2.486767658331812,10.142777674763584
2016,OK,409,23290,3.5494489766709605,14.036875752802743
2016,OK,4017,129571,0.9797900838334269,8.039171031655659
2016,OK,4019,48530,4.578611168349474,15.52951552951553
2016,OK,4021,48267,2.2220150413325874,22.38081890510792
2016,OK,4025,2269,1.825851539381729,15.711727842435094
2016,OK,4027,271818,0.8757172603937718,12.540749835461112
2016,OK,4029,5755,4.170286707211121,19.643172584349056
2016,OK,4033,6062,1.072253381722204,16.145921297078196
2016,OK,4035,14683,3.005176053939931,17.672010928176
2016,OK,4037,70931,1.1331434774640143,15.033747474313227
2016,OK,4039,29248,2.190320705689278,16.092825176844233
2016,OK,4041,41433,2.0979189757699643,19.79340056790365
2016,OK,4043,4862,2.2830111065405183,18.079932332417002
2016,OK,4049,27570,2.9979025721089405,18.621905531477264
2016,OK,4051,53955,1.5298242362462546,12.715164512670016
2016,OK,4053,4497,1.1436195558944056,9.146897810218977
2016,OK,4055,6081,3.28893274132544,19.00695134061569
2016,OK,4057,2813,8.48738002132954,16.01923788383278
2016,OK,4059,3785,1.5191545574636725,13.835144447389345
2016,OK,4061,12835,2.46980911569926,20.232667819525233
2016,OK,4065,25864,6.3360269099907205,16.80719280719281
2016,OK,4067,6280,2.4548832271762207,19.529334858637032
2016,OK,4069,11027,2.9586469574680327,21.160473130297103
2016,OK,4071,45398,2.2759026514698566,17.836389026532725
2016,OK,4073,15392,2.003205128205128,8.435562590687244
2016,OK,4077,10643,4.650944282627078,19.146854515213775
2016,OK,4079,49885,1.2072929027084873,22.82077203986053
2016,OK,4081,34640,0.753857862691581,15.020075613258696
2016,OK,4083,45171,2.333724439721651,12.32537901342005
2016,OK,4087,37222,1.8044883850052837,9.561472412578889
2016,OK,4089,33071,2.9330833660911373,23.654560525588682
2016,OK,4091,20161,4.211927318420052,18.939355749357265
2016,OK,4095,16079,2.3892447706117705,16.597853014037987
2016,OK,4099,13792,3.431941221964424,14.38177063877475
2016,OK,40103,11470,2.6809067131647777,12.76089828269485
2016,OK,40105,10510,2.0456707897240727,18.85198135198135
2016,OK,40109,764698,0.8063850378071156,17.69583504802014
2016,OK,40113,47923,1.4617198422469377,14.975106149104466
2016,OK,40117,16444,1.6989479445390414,14.576899320568252
2016,OK,40119,79953,1.55924939235134,26.3771304444692
2016,OK,40123,38213,2.1862106264011376,18.14590824888308
2016,OK,40125,71551,2.108985199368283,18.12943718489557
2016,OK,40133,25403,1.7655395032082826,22.768744170958197
2016,OK,40135,41344,3.5942337461300307,24.94290415264851
2016,OK,40137,44631,4.2347247428917125,15.50285062713797
2016,OK,40143,629823,1.478376281297102,15.922589514345045
2016,OK,40145,76190,3.046112788204926,10.83858356117341
2016,OK,40147,51892,4.568783884478018,14.424686398456116
2016,OK,40149,11626,4.150180629623258,15.921935711762627
2016,OK,40151,9125,1.414694894146949,12.78059377262853
2016,OR,411,16030,1.8013100436681222,15.086429308565533
2016,OR,417,37660,1.4085357022159997,14.036369540509824
2016,OR,4111,62944,1.2997191759265982,18.0959912207088
2016,OR,4113,21334,2.5311709009093466,17.709168041480087
2016,OR,4115,22364,1.2706432957729683,15.228746397694525
2016,OR,4121,1913,2.090956612650287,11.198738170347005
2016,OR,4125,7214,1.9320072082062656,16.39943741209564
2016,OR,4135,65946,3.878173050677827,18.620339920705657
2016,OR,4141,46685,3.349576951911749,18.615150857390926
2016,OR,4153,78470,1.445616159041672,15.521890346363767
2016,OR,4159,76582,1.2181154094397415,17.9853811347024
2016,OR,4163,6836,1.2956616233386276,14.555175998811823
2016,OR,4165,25657,2.7721479518260126,14.50363484685973
2016,OR,4169,1369,5.47845142439737,20.223048327137548
2016,PA,4211,414097,0.21603884829167794,14.296686991109613
2016,PA,4213,125917,0.7184122672897024,14.78808565971799
2016,PA,4217,626220,0.06714073615482068,5.929154413728254
2016,PA,4223,4807,2.4443519866860828,12.705783030814692
2016,PA,4231,38939,0.28677332922434234,18.557831132025026
2016,PA,4235,39536,0.8321529745042493,17.250991744397982
2016,PA,4247,31111,1.3895654022940191,8.767981211468832
2016,PA,4249,279133,0.5112855401069263,16.666104281252693
2016,PA,4261,45844,0.41687267932796246,13.708268752921496
2016,PA,4265,44575,0.5856480798181657,14.564928823179384
2016,PA,4269,213006,0.28054900185748366,15.275479067496644
2016,PA,4275,136950,0.24769308964914916,10.697232325953868
2016,PA,4283,42609,0.7154326777850204,17.054559328500574
2016,PA,4291,815876,0.07699249215642112,6.573658313192985
2016,PA,4293,18404,1.1070962834166485,9.994897669935936
2016,PA,42101,1559938,26.04622747827157,25.86276563557755
2016,PA,42105,17239,0.365450432159638,14.1189648057537
2016,PA,42109,40246,0.7986596715911429,11.134509081337196
2016,PA,42119,45178,0.14756444877300162,11.173012318029116
2016,PA,42123,40649,0.4946065870721232,12.716908797417274
2016,PA,42127,51307,0.1851599196990664,12.68606509124548
2016,PA,42131,27975,0.4218051831992851,10.327003446000441
2016,RI,441,49228,2.8337531486146093,7.0898130351214395
2016,RI,443,164886,1.107330721427734,8.207465118273246
2016,RI,445,82714,2.5757429213917837,9.208931097191352
2016,RI,447,631344,0.6060379461159553,17.207558389217404
2016,RI,449,126319,0.6375799486891246,10.015632535630541
